source_split,image_path,mask_path,mask_exists,height,width,channels,defect_pixels,class,dataset_split
train,data/raw/kolektor-sdd2/train/11585.png,data/raw/kolektor-sdd2/train/11585_GT.png,True,631,224,3,3683,defect,validation
train,data/raw/kolektor-sdd2/train/11586.png,data/raw/kolektor-sdd2/train/11586_GT.png,True,639,229,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11587.png,data/raw/kolektor-sdd2/train/11587_GT.png,True,636,227,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11588.png,data/raw/kolektor-sdd2/train/11588_GT.png,True,634,221,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/11589.png,data/raw/kolektor-sdd2/train/11589_GT.png,True,635,231,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11590.png,data/raw/kolektor-sdd2/train/11590_GT.png,True,643,227,3,5760,defect,validation
train,data/raw/kolektor-sdd2/train/11591.png,data/raw/kolektor-sdd2/train/11591_GT.png,True,628,227,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11592.png,data/raw/kolektor-sdd2/train/11592_GT.png,True,645,229,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11593.png,data/raw/kolektor-sdd2/train/11593_GT.png,True,637,234,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11594.png,data/raw/kolektor-sdd2/train/11594_GT.png,True,660,213,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/11595.png,data/raw/kolektor-sdd2/train/11595_GT.png,True,637,229,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11596.png,data/raw/kolektor-sdd2/train/11596_GT.png,True,633,224,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11597.png,data/raw/kolektor-sdd2/train/11597_GT.png,True,641,233,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11598.png,data/raw/kolektor-sdd2/train/11598_GT.png,True,633,230,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11599.png,data/raw/kolektor-sdd2/train/11599_GT.png,True,630,229,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11600.png,data/raw/kolektor-sdd2/train/11600_GT.png,True,642,232,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11601.png,data/raw/kolektor-sdd2/train/11601_GT.png,True,643,233,3,3378,defect,train
train,data/raw/kolektor-sdd2/train/11602.png,data/raw/kolektor-sdd2/train/11602_GT.png,True,634,228,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/11603.png,data/raw/kolektor-sdd2/train/11603_GT.png,True,632,232,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11604.png,data/raw/kolektor-sdd2/train/11604_GT.png,True,632,229,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11605.png,data/raw/kolektor-sdd2/train/11605_GT.png,True,635,230,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/11606.png,data/raw/kolektor-sdd2/train/11606_GT.png,True,641,229,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/11607.png,data/raw/kolektor-sdd2/train/11607_GT.png,True,641,228,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11608.png,data/raw/kolektor-sdd2/train/11608_GT.png,True,647,228,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11609.png,data/raw/kolektor-sdd2/train/11609_GT.png,True,625,222,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11610.png,data/raw/kolektor-sdd2/train/11610_GT.png,True,644,233,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11611.png,data/raw/kolektor-sdd2/train/11611_GT.png,True,634,230,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11612.png,data/raw/kolektor-sdd2/train/11612_GT.png,True,640,229,3,9232,defect,train
train,data/raw/kolektor-sdd2/train/11613.png,data/raw/kolektor-sdd2/train/11613_GT.png,True,631,231,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/11614.png,data/raw/kolektor-sdd2/train/11614_GT.png,True,638,228,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11615.png,data/raw/kolektor-sdd2/train/11615_GT.png,True,639,229,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/11616.png,data/raw/kolektor-sdd2/train/11616_GT.png,True,641,232,3,981,defect,train
train,data/raw/kolektor-sdd2/train/11617.png,data/raw/kolektor-sdd2/train/11617_GT.png,True,635,233,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11618.png,data/raw/kolektor-sdd2/train/11618_GT.png,True,638,230,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11619.png,data/raw/kolektor-sdd2/train/11619_GT.png,True,633,207,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11620.png,data/raw/kolektor-sdd2/train/11620_GT.png,True,643,234,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11621.png,data/raw/kolektor-sdd2/train/11621_GT.png,True,633,228,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11622.png,data/raw/kolektor-sdd2/train/11622_GT.png,True,635,237,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/11623.png,data/raw/kolektor-sdd2/train/11623_GT.png,True,640,232,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11624.png,data/raw/kolektor-sdd2/train/11624_GT.png,True,630,233,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11625.png,data/raw/kolektor-sdd2/train/11625_GT.png,True,636,230,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11626.png,data/raw/kolektor-sdd2/train/11626_GT.png,True,635,222,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11627.png,data/raw/kolektor-sdd2/train/11627_GT.png,True,645,229,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11628.png,data/raw/kolektor-sdd2/train/11628_GT.png,True,637,229,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/11629.png,data/raw/kolektor-sdd2/train/11629_GT.png,True,638,228,3,12423,defect,train
train,data/raw/kolektor-sdd2/train/11630.png,data/raw/kolektor-sdd2/train/11630_GT.png,True,636,229,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11631.png,data/raw/kolektor-sdd2/train/11631_GT.png,True,637,227,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11632.png,data/raw/kolektor-sdd2/train/11632_GT.png,True,638,231,3,931,defect,train
train,data/raw/kolektor-sdd2/train/11633.png,data/raw/kolektor-sdd2/train/11633_GT.png,True,629,226,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11634.png,data/raw/kolektor-sdd2/train/11634_GT.png,True,637,228,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11635.png,data/raw/kolektor-sdd2/train/11635_GT.png,True,634,227,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/11636.png,data/raw/kolektor-sdd2/train/11636_GT.png,True,635,229,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11637.png,data/raw/kolektor-sdd2/train/11637_GT.png,True,640,230,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11638.png,data/raw/kolektor-sdd2/train/11638_GT.png,True,642,230,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11639.png,data/raw/kolektor-sdd2/train/11639_GT.png,True,637,222,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11640.png,data/raw/kolektor-sdd2/train/11640_GT.png,True,640,225,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11641.png,data/raw/kolektor-sdd2/train/11641_GT.png,True,635,231,3,939,defect,train
train,data/raw/kolektor-sdd2/train/11642.png,data/raw/kolektor-sdd2/train/11642_GT.png,True,638,233,3,9764,defect,train
train,data/raw/kolektor-sdd2/train/11643.png,data/raw/kolektor-sdd2/train/11643_GT.png,True,634,232,3,137,defect,train
train,data/raw/kolektor-sdd2/train/11644.png,data/raw/kolektor-sdd2/train/11644_GT.png,True,642,227,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11645.png,data/raw/kolektor-sdd2/train/11645_GT.png,True,643,232,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11646.png,data/raw/kolektor-sdd2/train/11646_GT.png,True,626,226,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11647.png,data/raw/kolektor-sdd2/train/11647_GT.png,True,629,224,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11648.png,data/raw/kolektor-sdd2/train/11648_GT.png,True,634,231,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11649.png,data/raw/kolektor-sdd2/train/11649_GT.png,True,642,227,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11650.png,data/raw/kolektor-sdd2/train/11650_GT.png,True,635,232,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11651.png,data/raw/kolektor-sdd2/train/11651_GT.png,True,635,231,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11652.png,data/raw/kolektor-sdd2/train/11652_GT.png,True,641,208,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11653.png,data/raw/kolektor-sdd2/train/11653_GT.png,True,627,229,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11654.png,data/raw/kolektor-sdd2/train/11654_GT.png,True,638,231,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11655.png,data/raw/kolektor-sdd2/train/11655_GT.png,True,639,231,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11656.png,data/raw/kolektor-sdd2/train/11656_GT.png,True,636,232,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11657.png,data/raw/kolektor-sdd2/train/11657_GT.png,True,646,233,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11658.png,data/raw/kolektor-sdd2/train/11658_GT.png,True,638,228,3,202,defect,train
train,data/raw/kolektor-sdd2/train/11659.png,data/raw/kolektor-sdd2/train/11659_GT.png,True,634,232,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11660.png,data/raw/kolektor-sdd2/train/11660_GT.png,True,633,228,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11661.png,data/raw/kolektor-sdd2/train/11661_GT.png,True,638,232,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11662.png,data/raw/kolektor-sdd2/train/11662_GT.png,True,636,230,3,949,defect,train
train,data/raw/kolektor-sdd2/train/11663.png,data/raw/kolektor-sdd2/train/11663_GT.png,True,634,230,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11664.png,data/raw/kolektor-sdd2/train/11664_GT.png,True,639,231,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/11665.png,data/raw/kolektor-sdd2/train/11665_GT.png,True,636,228,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11666.png,data/raw/kolektor-sdd2/train/11666_GT.png,True,635,226,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11667.png,data/raw/kolektor-sdd2/train/11667_GT.png,True,622,226,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11668.png,data/raw/kolektor-sdd2/train/11668_GT.png,True,633,231,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/11669.png,data/raw/kolektor-sdd2/train/11669_GT.png,True,647,233,3,2171,defect,validation
train,data/raw/kolektor-sdd2/train/11670.png,data/raw/kolektor-sdd2/train/11670_GT.png,True,636,227,3,6006,defect,validation
train,data/raw/kolektor-sdd2/train/11671.png,data/raw/kolektor-sdd2/train/11671_GT.png,True,634,226,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11672.png,data/raw/kolektor-sdd2/train/11672_GT.png,True,637,230,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11673.png,data/raw/kolektor-sdd2/train/11673_GT.png,True,634,226,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11674.png,data/raw/kolektor-sdd2/train/11674_GT.png,True,636,230,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11675.png,data/raw/kolektor-sdd2/train/11675_GT.png,True,639,225,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11676.png,data/raw/kolektor-sdd2/train/11676_GT.png,True,640,233,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11677.png,data/raw/kolektor-sdd2/train/11677_GT.png,True,647,233,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11678.png,data/raw/kolektor-sdd2/train/11678_GT.png,True,637,232,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11679.png,data/raw/kolektor-sdd2/train/11679_GT.png,True,634,232,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11680.png,data/raw/kolektor-sdd2/train/11680_GT.png,True,638,234,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11681.png,data/raw/kolektor-sdd2/train/11681_GT.png,True,644,231,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11682.png,data/raw/kolektor-sdd2/train/11682_GT.png,True,636,234,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11683.png,data/raw/kolektor-sdd2/train/11683_GT.png,True,638,224,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11684.png,data/raw/kolektor-sdd2/train/11684_GT.png,True,638,236,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11685.png,data/raw/kolektor-sdd2/train/11685_GT.png,True,631,230,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11686.png,data/raw/kolektor-sdd2/train/11686_GT.png,True,642,231,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11687.png,data/raw/kolektor-sdd2/train/11687_GT.png,True,650,231,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/11688.png,data/raw/kolektor-sdd2/train/11688_GT.png,True,647,232,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11689.png,data/raw/kolektor-sdd2/train/11689_GT.png,True,642,229,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11690.png,data/raw/kolektor-sdd2/train/11690_GT.png,True,634,232,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/11691.png,data/raw/kolektor-sdd2/train/11691_GT.png,True,643,231,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11692.png,data/raw/kolektor-sdd2/train/11692_GT.png,True,637,232,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/11693.png,data/raw/kolektor-sdd2/train/11693_GT.png,True,634,229,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11694.png,data/raw/kolektor-sdd2/train/11694_GT.png,True,630,226,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11695.png,data/raw/kolektor-sdd2/train/11695_GT.png,True,640,202,3,504,defect,train
train,data/raw/kolektor-sdd2/train/11696.png,data/raw/kolektor-sdd2/train/11696_GT.png,True,626,227,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11697.png,data/raw/kolektor-sdd2/train/11697_GT.png,True,646,236,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/11698.png,data/raw/kolektor-sdd2/train/11698_GT.png,True,648,229,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11699.png,data/raw/kolektor-sdd2/train/11699_GT.png,True,649,228,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11700.png,data/raw/kolektor-sdd2/train/11700_GT.png,True,635,227,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11701.png,data/raw/kolektor-sdd2/train/11701_GT.png,True,644,224,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11702.png,data/raw/kolektor-sdd2/train/11702_GT.png,True,634,228,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11703.png,data/raw/kolektor-sdd2/train/11703_GT.png,True,638,229,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11704.png,data/raw/kolektor-sdd2/train/11704_GT.png,True,642,232,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11705.png,data/raw/kolektor-sdd2/train/11705_GT.png,True,636,234,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11706.png,data/raw/kolektor-sdd2/train/11706_GT.png,True,635,229,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11707.png,data/raw/kolektor-sdd2/train/11707_GT.png,True,634,228,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/11708.png,data/raw/kolektor-sdd2/train/11708_GT.png,True,640,233,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11709.png,data/raw/kolektor-sdd2/train/11709_GT.png,True,631,210,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/11710.png,data/raw/kolektor-sdd2/train/11710_GT.png,True,634,210,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11711.png,data/raw/kolektor-sdd2/train/11711_GT.png,True,644,235,3,1085,defect,train
train,data/raw/kolektor-sdd2/train/11712.png,data/raw/kolektor-sdd2/train/11712_GT.png,True,639,227,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11713.png,data/raw/kolektor-sdd2/train/11713_GT.png,True,637,229,3,2191,defect,train
train,data/raw/kolektor-sdd2/train/11714.png,data/raw/kolektor-sdd2/train/11714_GT.png,True,644,240,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11715.png,data/raw/kolektor-sdd2/train/11715_GT.png,True,628,229,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11716.png,data/raw/kolektor-sdd2/train/11716_GT.png,True,644,231,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11717.png,data/raw/kolektor-sdd2/train/11717_GT.png,True,635,202,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11718.png,data/raw/kolektor-sdd2/train/11718_GT.png,True,632,225,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11719.png,data/raw/kolektor-sdd2/train/11719_GT.png,True,642,233,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/11720.png,data/raw/kolektor-sdd2/train/11720_GT.png,True,633,216,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/11721.png,data/raw/kolektor-sdd2/train/11721_GT.png,True,638,228,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/11722.png,data/raw/kolektor-sdd2/train/11722_GT.png,True,642,229,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11723.png,data/raw/kolektor-sdd2/train/11723_GT.png,True,640,234,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11724.png,data/raw/kolektor-sdd2/train/11724_GT.png,True,633,233,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/11725.png,data/raw/kolektor-sdd2/train/11725_GT.png,True,637,228,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11726.png,data/raw/kolektor-sdd2/train/11726_GT.png,True,643,230,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11727.png,data/raw/kolektor-sdd2/train/11727_GT.png,True,637,231,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/11728.png,data/raw/kolektor-sdd2/train/11728_GT.png,True,637,233,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11729.png,data/raw/kolektor-sdd2/train/11729_GT.png,True,635,229,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/11730.png,data/raw/kolektor-sdd2/train/11730_GT.png,True,632,227,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11731.png,data/raw/kolektor-sdd2/train/11731_GT.png,True,641,226,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11732.png,data/raw/kolektor-sdd2/train/11732_GT.png,True,643,232,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/11733.png,data/raw/kolektor-sdd2/train/11733_GT.png,True,643,232,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/11734.png,data/raw/kolektor-sdd2/train/11734_GT.png,True,632,224,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11735.png,data/raw/kolektor-sdd2/train/11735_GT.png,True,630,224,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11736.png,data/raw/kolektor-sdd2/train/11736_GT.png,True,640,230,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/11737.png,data/raw/kolektor-sdd2/train/11737_GT.png,True,649,208,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11738.png,data/raw/kolektor-sdd2/train/11738_GT.png,True,633,223,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11739.png,data/raw/kolektor-sdd2/train/11739_GT.png,True,639,214,3,864,defect,train
train,data/raw/kolektor-sdd2/train/11740.png,data/raw/kolektor-sdd2/train/11740_GT.png,True,614,226,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11741.png,data/raw/kolektor-sdd2/train/11741_GT.png,True,629,231,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11742.png,data/raw/kolektor-sdd2/train/11742_GT.png,True,638,233,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/11743.png,data/raw/kolektor-sdd2/train/11743_GT.png,True,643,220,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/11744.png,data/raw/kolektor-sdd2/train/11744_GT.png,True,628,227,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11745.png,data/raw/kolektor-sdd2/train/11745_GT.png,True,634,232,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11746.png,data/raw/kolektor-sdd2/train/11746_GT.png,True,638,228,3,5800,defect,validation
train,data/raw/kolektor-sdd2/train/11747.png,data/raw/kolektor-sdd2/train/11747_GT.png,True,640,230,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11748.png,data/raw/kolektor-sdd2/train/11748_GT.png,True,622,225,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11749.png,data/raw/kolektor-sdd2/train/11749_GT.png,True,637,231,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11750.png,data/raw/kolektor-sdd2/train/11750_GT.png,True,639,228,3,3436,defect,validation
train,data/raw/kolektor-sdd2/train/11751.png,data/raw/kolektor-sdd2/train/11751_GT.png,True,634,226,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11752.png,data/raw/kolektor-sdd2/train/11752_GT.png,True,632,222,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/11753.png,data/raw/kolektor-sdd2/train/11753_GT.png,True,647,218,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11754.png,data/raw/kolektor-sdd2/train/11754_GT.png,True,640,229,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11755.png,data/raw/kolektor-sdd2/train/11755_GT.png,True,638,233,3,1556,defect,train
train,data/raw/kolektor-sdd2/train/11756.png,data/raw/kolektor-sdd2/train/11756_GT.png,True,643,232,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11757.png,data/raw/kolektor-sdd2/train/11757_GT.png,True,639,229,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11758.png,data/raw/kolektor-sdd2/train/11758_GT.png,True,635,234,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11759.png,data/raw/kolektor-sdd2/train/11759_GT.png,True,628,233,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11760.png,data/raw/kolektor-sdd2/train/11760_GT.png,True,635,233,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/11761.png,data/raw/kolektor-sdd2/train/11761_GT.png,True,630,225,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11762.png,data/raw/kolektor-sdd2/train/11762_GT.png,True,632,232,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/11763.png,data/raw/kolektor-sdd2/train/11763_GT.png,True,635,231,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/11764.png,data/raw/kolektor-sdd2/train/11764_GT.png,True,640,233,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11765.png,data/raw/kolektor-sdd2/train/11765_GT.png,True,636,231,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11766.png,data/raw/kolektor-sdd2/train/11766_GT.png,True,635,232,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11767.png,data/raw/kolektor-sdd2/train/11767_GT.png,True,632,225,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11768.png,data/raw/kolektor-sdd2/train/11768_GT.png,True,632,231,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11769.png,data/raw/kolektor-sdd2/train/11769_GT.png,True,633,235,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11770.png,data/raw/kolektor-sdd2/train/11770_GT.png,True,632,224,3,8743,defect,train
train,data/raw/kolektor-sdd2/train/11771.png,data/raw/kolektor-sdd2/train/11771_GT.png,True,640,230,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11772.png,data/raw/kolektor-sdd2/train/11772_GT.png,True,641,229,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11773.png,data/raw/kolektor-sdd2/train/11773_GT.png,True,636,229,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11774.png,data/raw/kolektor-sdd2/train/11774_GT.png,True,639,232,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11775.png,data/raw/kolektor-sdd2/train/11775_GT.png,True,633,229,3,2558,defect,train
train,data/raw/kolektor-sdd2/train/11776.png,data/raw/kolektor-sdd2/train/11776_GT.png,True,643,229,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11777.png,data/raw/kolektor-sdd2/train/11777_GT.png,True,633,228,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11778.png,data/raw/kolektor-sdd2/train/11778_GT.png,True,629,228,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11779.png,data/raw/kolektor-sdd2/train/11779_GT.png,True,639,230,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11780.png,data/raw/kolektor-sdd2/train/11780_GT.png,True,637,228,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/11781.png,data/raw/kolektor-sdd2/train/11781_GT.png,True,625,227,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11782.png,data/raw/kolektor-sdd2/train/11782_GT.png,True,627,228,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11783.png,data/raw/kolektor-sdd2/train/11783_GT.png,True,644,233,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11784.png,data/raw/kolektor-sdd2/train/11784_GT.png,True,639,230,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11785.png,data/raw/kolektor-sdd2/train/11785_GT.png,True,629,232,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11786.png,data/raw/kolektor-sdd2/train/11786_GT.png,True,640,229,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11787.png,data/raw/kolektor-sdd2/train/11787_GT.png,True,653,230,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/11788.png,data/raw/kolektor-sdd2/train/11788_GT.png,True,646,229,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11789.png,data/raw/kolektor-sdd2/train/11789_GT.png,True,633,229,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11790.png,data/raw/kolektor-sdd2/train/11790_GT.png,True,638,229,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/11791.png,data/raw/kolektor-sdd2/train/11791_GT.png,True,635,228,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11792.png,data/raw/kolektor-sdd2/train/11792_GT.png,True,642,227,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11793.png,data/raw/kolektor-sdd2/train/11793_GT.png,True,636,228,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11794.png,data/raw/kolektor-sdd2/train/11794_GT.png,True,637,230,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/11795.png,data/raw/kolektor-sdd2/train/11795_GT.png,True,637,231,3,0,non-defect,train
